Index, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07, Ch08, Ch09, Ch10
226,22173.146484375,18851.13671875,35858.75,32758.66796875,50780.41796875,15893.984375,27131.369140625,23031.880859375,0,0
227,22175.146484375,18790.890625,35870.86328125,32720.115234375,50750.28125,15870.1435546875,27142.884765625,23061.708984375,0,0
228,22142.83984375,18728.212890625,35823.23046875,32747.056640625,50677.35546875,15684.390625,27194.599609375,23186.08984375,0,0
229,22104.265625,18737.4375,35771.5625,32794.64453125,50659.3984375,15585.8779296875,27213.16796875,23237.447265625,0,0
230,22130.32421875,18813.515625,35802.17578125,32802.20703125,50722.71875,15716.4111328125,27173.734375,23140.505859375,0,0
231,22173.40625,18849.853515625,35861.96875,32758.21484375,50779.7734375,15891.21875,27129.53125,23031.09375,0,0
232,22182.32421875,18793.65625,35875.4609375,32716.77734375,50747.61328125,15866.5908203125,27136.328125,23055.271484375,0,0
233,22141.505859375,18729.712890625,35817.3359375,32742.07421875,50674.2734375,15674.2578125,27188.853515625,23181.96484375,0,0
234,22108.103515625,18738.84375,35772.0859375,32788.3984375,50659.15625,15579.5595703125,27213.837890625,23235.15625,0,0
235,22132.615234375,18814.755859375,35800.48828125,32799.60546875,50725.9609375,15712.046875,27179.958984375,23142.697265625,0,0
236,22177.556640625,18849.63671875,35860.3046875,32753.162109375,50777.5546875,15886.2841796875,27130.224609375,23031.212890625,0,0
237,22184.63671875,18795.515625,35872.51171875,32717.46875,50745.11328125,15858.1279296875,27135.828125,23053.3125,0,0
238,22146.75,18724.681640625,35818.84375,32739.640625,50674.82421875,15675.1171875,27188.568359375,23180.583984375,0,0
239,22110.15234375,18736.650390625,35773.42578125,32790.375,50661.7109375,15588.6435546875,27218.916015625,23235.587890625,0,0
240,22129.896484375,18816.259765625,35797.09375,32800.39453125,50725.98828125,15712.833984375,27183.15234375,23149.73046875,0,0
241,22178.818359375,18855.16796875,35862.0859375,32760.62109375,50783.0859375,15885.234375,27134.015625,23032.953125,0,0
242,22183.041015625,18793.775390625,35872.01171875,32719.974609375,50748.94921875,15863.3720703125,27141.953125,23057.271484375,0,0
243,22144.462890625,18728.115234375,35819.60546875,32744.265625,50680.05078125,15681.6982421875,27198.9375,23186.759765625,0,0
244,22111.228515625,18738.74609375,35773.13671875,32795.36328125,50662.1875,15587.6640625,27219.796875,23236.27734375,0,0
245,22131.947265625,18816.44921875,35800.71875,32802.65625,50725.58203125,15719.1298828125,27183.15234375,23143.578125,0,0
246,22174.384765625,18849.73046875,35859.0625,32759.025390625,50780.2734375,15889.6220703125,27133.46484375,23032.025390625,0,0
247,22177.53125,18791.390625,35868.48046875,32717.421875,50749.875,15865.6611328125,27143.93359375,23057.84375,0,0
248,22141.103515625,18727.447265625,35815.9296875,32741.5,50677.0859375,15678.1689453125,27194.146484375,23182.849609375,0,0
249,22104.599609375,18733.52734375,35769.20703125,32792.07421875,50657.65625,15578.390625,27217.24609375,23234.822265625,0,0
250,22126.130859375,18810.796875,35795.14453125,32799.7421875,50720.58203125,15710.3564453125,27177.744140625,23142.93359375,0,0
251,22168.23046875,18844.484375,35851.79296875,32756.59375,50776.2421875,15882.1357421875,27131.177734375,23033.09375,0,0
252,22180.4375,18791.224609375,35865.23828125,32718.162109375,50744.70703125,15861.5126953125,27139.474609375,23054.150390625,0,0
253,22141.33984375,18723.296875,35815.0234375,32743.697265625,50676.3984375,15677.2158203125,27192.1875,23187.212890625,0,0
254,22109.322265625,18732.40625,35766.8671875,32792.57421875,50658.23046875,15579.701171875,27215.458984375,23236.349609375,0,0
255,22129.87109375,18809.990234375,35792.0625,32800.75,50717.9296875,15705.943359375,27174.09375,23137.833984375,0,0
256,22177.771484375,18847.77734375,35857.11328125,32760.958984375,50776.10546875,15880.6328125,27124.599609375,23025.541015625,0,0
257,22178.4375,18788.02734375,35865.28125,32717.015625,50745.32421875,15859.890625,27135.208984375,23058.15234375,0,0
258,22143.103515625,18720.33984375,35813.36328125,32741.21484375,50673.01171875,15676.09375,27185.490234375,23176.197265625,0,0
259,22097.041015625,18728.94921875,35769.0546875,32790.33203125,50659.65625,15582.896484375,27213.48046875,23229.98046875,0,0
260,22128.25,18808.630859375,35796.9296875,32802.0546875,50720.6484375,15712.90625,27176.740234375,23137.1875,0,0
261,22176.83984375,18847.802734375,35857.2734375,32756.572265625,50774.48828125,15880.966796875,27126.3125,23030.666015625,0,0
262,22184.875,18790.103515625,35871.53125,32717.18359375,50743.9609375,15855.123046875,27132.681640625,23057.009765625,0,0
263,22147.396484375,18724.802734375,35816.17578125,32742.099609375,50675.30078125,15671.9453125,27190.568359375,23187.853515625,0,0
264,22121.693359375,18738.9375,35774.26171875,32795.36328125,50664.8359375,15579.5361328125,27219.91796875,23240.375,0,0
265,22147.396484375,18819.333984375,35802.125,32806.3984375,50727.3671875,15706.515625,27178.505859375,23143.724609375,0,0
266,22192.244140625,18858.150390625,35866.57421875,32764.24609375,50785.44921875,15885.8076171875,27131.490234375,23035.505859375,0,0
267,22204.021484375,18803.12109375,35879.83203125,32722.880859375,50753.64453125,15862.2529296875,27142,23058.583984375,0,0
268,22165.87109375,18740.60546875,35826.2109375,32749.60546875,50682.95703125,15678.693359375,27196.43359375,23184.82421875,0,0
269,22128.630859375,18752.671875,35783.2421875,32801.4609375,50670.625,15585.9970703125,27224.759765625,23241.85546875,0,0
270,22149.900390625,18828.896484375,35809.875,32809.3984375,50736.07421875,15719.294921875,27190.068359375,23152.712890625,0,0
271,22199.203125,18863.681640625,35871.125,32768.65625,50790.07421875,15896.4169921875,27140.80859375,23045.63671875,0,0
272,22203.08984375,18804.837890625,35877.96875,32722.978515625,50755.98046875,15869.7392578125,27148.51171875,23071.291015625,0,0
273,22169.6875,18741.609375,35831.29296875,32752.087890625,50689.4375,15687.037109375,27199.078125,23186.900390625,0,0
274,22126.369140625,18746.712890625,35780.90625,32799.91796875,50670.7421875,15590.263671875,27222.109375,23242.333984375,0,0
275,22148.46875,18824.74609375,35809.94921875,32810.05078125,50737.2421875,15717.3408203125,27188.708984375,23154.287109375,0,0
276,22197.19921875,18867.13671875,35878.1796875,32771.5625,50798.61328125,15892.958984375,27143.359375,23049.072265625,0,0
277,22204.734375,18809.009765625,35889.84375,32731.84375,50764.44921875,15867.2109375,27151.15625,23067.80859375,0,0
278,22160.984375,18743.32421875,35834.60546875,32756.259765625,50694.35546875,15683.818359375,27202.228515625,23193.005859375,0,0
279,22128.681640625,18752.791015625,35793.33203125,32807.11328125,50679.2109375,15591.7421875,27231.552734375,23251.19921875,0,0
280,22149.208984375,18829.5625,35819.48828125,32816.71875,50744.11328125,15723.96875,27201.01171875,23158.359375,0,0
281,22196.65234375,18867.708984375,35881.44921875,32772.78125,50798.6796875,15897.083984375,27151.181640625,23047.021484375,0,0
282,22211.052734375,18816.115234375,35894.20703125,32731.490234375,50771.09375,15880.109375,27158.66796875,23067.525390625,0,0
283,22170.021484375,18749.40625,35841.30078125,32757.166015625,50700.8125,15695.5029296875,27213.599609375,23193.48046875,0,0
284,22134.49609375,18755.19921875,35794.83203125,32803.63671875,50687.17578125,15600.8017578125,27238.943359375,23249.890625,0,0
285,22151.615234375,18832.447265625,35818.67578125,32812.66796875,50747.61328125,15728.546875,27203.587890625,23153.974609375,0,0
286,22202.400390625,18871.166015625,35882.76171875,32772.73828125,50804.45703125,15899.396484375,27152.63671875,23041.728515625,0,0
287,22199.990234375,18814.18359375,35889.2421875,32729.33984375,50768.05078125,15874.076171875,27158.09375,23066.119140625,0,0
288,22157.71875,18742.65625,35835.79296875,32752.18359375,50700.1875,15696.3125,27214.765625,23195.53125,0,0
289,22125.150390625,18755.4375,35786.5546875,32802.75,50679.8984375,15601.0654296875,27236.25,23241.734375,0,0
290,22144.462890625,18831.208984375,35811.3046875,32808.42578125,50739.40625,15724.0654296875,27193.884765625,23149.96875,0,0
291,22190.76171875,18866.5625,35874.48828125,32768.89453125,50798.30078125,15901.638671875,27153.27734375,23052.744140625,0,0
292,22195.74609375,18807.984375,35884.26953125,32727.43359375,50769.28125,15884.0205078125,27159.931640625,23073.625,0,0
293,22157.384765625,18740.203125,35829.5234375,32752.46875,50690.9375,15694.6435546875,27204.541015625,23192.16796875,0,0
294,22122.859375,18749.90625,35785.9375,32802.4375,50675.82421875,15597.9658203125,27230.958984375,23251.84375,0,0
295,22137.35546875,18821.57421875,35806.51953125,32807.23828125,50737.55078125,15724.921875,27199.509765625,23171.619140625,0,0
296,22188.619140625,18864.275390625,35869.36328125,32772.92578125,50792.625,15903.8330078125,27145.53125,23045.375,0,0
297,22193.88671875,18803.146484375,35877.8984375,32729.33984375,50759.80078125,15879.8720703125,27149.55859375,23070.458984375,0,0
298,22154.380859375,18733.765625,35824.46875,32752.109375,50689.39453125,15695.2392578125,27202.65625,23196.462890625,0,0
299,22121.552734375,18743.46875,35779.48046875,32801.4375,50674.61328125,15602.4482421875,27231.197265625,23250.9375,0,0
300,22140.244140625,18821.052734375,35805.7734375,32809.33203125,50734.7109375,15725.5185546875,27184.96484375,23153.068359375,0,0
301,22186.875,18858.958984375,35867.1171875,32770.46875,50788.23828125,15899.7548828125,27139.09375,23043.443359375,0,0
302,22197.677734375,18806.29296875,35881.16796875,32731.490234375,50759.03125,15879.4189453125,27150.75,23068.884765625,0,0
303,22161.24609375,18739.796875,35831.5234375,32756.572265625,50693.80078125,15697.4091796875,27205.853515625,23198.890625,0,0
304,22124.865234375,18750.62109375,35784.03125,32803.1796875,50675.84375,15599.1796875,27226.521484375,23242.572265625,0,0
305,22148.96875,18828.51171875,35812.7109375,32812.05078125,50736.86328125,15727.068359375,27187.447265625,23143.29296875,0,0
306,22199.990234375,18868.08984375,35875.3671875,32770.8046875,50794.82421875,15892.5546875,27139.287109375,23034.646484375,0,0
307,22208.646484375,18810.25,35888.9609375,32729.578125,50767.14453125,15872.623046875,27149.728515625,23063.615234375,0,0
308,22166.708984375,18741.275390625,35830.45703125,32751.5625,50692.70703125,15685.5361328125,27202.96484375,23184.849609375,0,0
309,22132.63671875,18752.671875,35788.75,32803.11328125,50675.7734375,15593.125,27230.646484375,23241.380859375,0,0
310,22153.833984375,18828.796875,35816,32812.6171875,50741.82421875,15724.349609375,27193.787109375,23155.140625,0,0
311,22192.98046875,18868.521484375,35875.61328125,32769.32421875,50797.30078125,15894.1533203125,27149.10546875,23046.521484375,0,0
312,22202.18359375,18813.73046875,35884.64453125,32728.03125,50764.04296875,15873.8388671875,27154.447265625,23067.833984375,0,0
313,22168.23046875,18747.59375,35831.6875,32751.73046875,50693.94921875,15688.1357421875,27203.541015625,23190.140625,0,0
314,22134.115234375,18754.38671875,35785.53125,32799.625,50675.01953125,15596.294921875,27228.09375,23243.30859375,0,0
315,22159.556640625,18834.166015625,35809.28125,32816.51171875,50737.67578125,15722.2294921875,27194.859375,23156.978515625,0,0
316,22209.07421875,18876.79296875,35875.23046875,32777.7421875,50797.1796875,15894.318359375,27145.912109375,23047.306640625,0,0
317,22218.994140625,18822.3125,35889.4375,32736.208984375,50767.1875,15874.2451171875,27151.634765625,23066.76171875,0,0
318,22184.349609375,18755.771484375,35838.25,32764.390625,50700.64453125,15694.9765625,27208.49609375,23192.8125,0,0
319,22147.134765625,18763.259765625,35788.6796875,32810.7109375,50679.16796875,15594.2939453125,27233.056640625,23250.630859375,0,0
320,22173.953125,18841.318359375,35819.01171875,32825.1875,50742.03125,15716.7685546875,27192.640625,23161.365234375,0,0
321,22217.943359375,18880.130859375,35879.94921875,32781.4609375,50800.11328125,15899.1591796875,27148.390625,23051.384765625,0,0
322,22232.130859375,18827.19921875,35894.85546875,32742.21484375,50770.6171875,15878.9169921875,27158,23074.509765625,0,0
323,22188.44921875,18754.69921875,35846.33203125,32770.3984375,50700.7109375,15687.8486328125,27209.546875,23195.74609375,0,0
324,22152.974609375,18764.94921875,35798.76953125,32816.48828125,50684.67578125,15593.2451171875,27235.822265625,23253.51171875,0,0
325,22180.990234375,18845.60546875,35828.6171875,32828.48046875,50747.9921875,15720.1064453125,27199.318359375,23160.29296875,0,0
326,22221.734375,18885.46875,35886.2421875,32787.8984375,50805.09375,15892.6748046875,27155.212890625,23055.171875,0,0
327,22231.890625,18829.109375,35900.55078125,32747.390625,50779.34375,15877.677734375,27166.65234375,23079.708984375,0,0
328,22194.43359375,18765.6875,35850,32773.875,50708.4375,15691.591796875,27215.365234375,23198.583984375,0,0
329,22159.125,18772.69921875,35799.8125,32823.4921875,50691.1796875,15595.2001953125,27239.896484375,23254.849609375,0,0
330,22174.98046875,18850.28125,35823.23046875,32826.94921875,50749.01953125,15719.1298828125,27198.318359375,23158.8125,0,0
331,22224.287109375,18889.140625,35890.58203125,32789.33203125,50808.95703125,15895.4873046875,27156.572265625,23051.8125,0,0
332,22227.859375,18827.775390625,35899.23828125,32747.771484375,50776.84375,15874.005859375,27167.609375,23077.41796875,0,0
333,22189.5,18763.28125,35847.40625,32772.8984375,50710.20703125,15699.3173828125,27220.25,23199.228515625,0,0
334,22150.96875,18768.71484375,35794.5,32817.19921875,50689.39453125,15602.6376953125,27245.26171875,23257.853515625,0,0
335,22171.5,18844.9375,35823.54296875,32826.59375,50747.78125,15725.9716796875,27201.46484375,23159.005859375,0,0
336,22218.802734375,18887.94921875,35886.98046875,32782.4609375,50806.98046875,15892.2216796875,27153.58984375,23048.021484375,0,0
337,22221.259765625,18827.369140625,35893.9921875,32738.759765625,50771.86328125,15872.623046875,27160.12109375,23067.40234375,0,0
338,22187.068359375,18759.46484375,35841.20703125,32761.552734375,50702.05078125,15694.2392578125,27213.93359375,23190.693359375,0,0
339,22151.234375,18767.09375,35792.26171875,32808.85546875,50686.29296875,15599.060546875,27246.046875,23249.556640625,0,0
340,22165.91796875,18841.33984375,35817.01171875,32814.40625,50748.54296875,15724.5888671875,27205.853515625,23158.146484375,0,0
341,22209.240234375,18877.078125,35872.19921875,32774.0234375,50801.4921875,15893.7470703125,27155.666015625,23040.775390625,0,0
342,22215.083984375,18819.119140625,35885.7421875,32731.05859375,50769.76171875,15875.5546875,27162.48046875,23066.427734375,0,0
343,22178.9375,18753.865234375,35833.29296875,32758.546875,50700.88671875,15691.2578125,27213.21875,23188.140625,0,0
344,22143.318359375,18759.77734375,35784.82421875,32804.94921875,50681.0234375,15602.875,27237.34375,23241.6875,0,0
345,22159.912109375,18834.212890625,35806.51953125,32814.26953125,50739.5546875,15725.6142578125,27201.96484375,23151.328125,0,0
346,22199.87109375,18863.91796875,35862.42578125,32766.05859375,50788.57421875,15893.0078125,27146.224609375,23040.583984375,0,0
347,22210.265625,18814.0625,35877.11328125,32730.009765625,50762.39453125,15878.154296875,27161.671875,23079.349609375,0,0
348,22177.38671875,18754.365234375,35832.05078125,32755.90234375,50696.26171875,15694.810546875,27210,23193.744140625,0,0
349,22135.234375,18752.005859375,35774.7109375,32798.21875,50671.10546875,15595.365234375,27230.765625,23240.353515625,0,0
350,22155.333984375,18827.25,35803.9609375,32810.1171875,50732.33203125,15728.951171875,27200.009765625,23155.453125,0,0
351,22195.818359375,18861.15234375,35862.04296875,32767.849609375,50786.16796875,15895.271484375,27148.796875,23046.521484375,0,0
352,22206.427734375,18809.05859375,35877.51953125,32729.4375,50758.60546875,15875.841796875,27155.759765625,23068.859375,0,0
353,22171.427734375,18744.63671875,35824.54296875,32754.421875,50686.38671875,15691.5439453125,27200.775390625,23180.19921875,0,0
354,22136.76171875,18757.34375,35778.76953125,32803.15625,50669.625,15597.5830078125,27230.646484375,23239.447265625,0,0
355,22159.02734375,18831.208984375,35804.80078125,32806.8984375,50729.70703125,15714.3857421875,27190.212890625,23146.703125,0,0
356,22201.802734375,18868.58984375,35863.26171875,32763.009765625,50784.6171875,15890.0283203125,27143.93359375,23042.609375,0,0
357,22213.556640625,18815.08984375,35879.54296875,32727.578125,50759.0546875,15872.5751953125,27151.181640625,23061.46875,0,0
358,22182.181640625,18752.458984375,35830.48046875,32755.568359375,50691.65625,15688.826171875,27202.583984375,23182.681640625,0,0
